C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_07_715.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_07_715.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_07_715.jpg,0,0,0,5.598983
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_07_786.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_07_786.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_07_786.jpg,0,0,0,5.553983
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_07_855.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_07_855.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_07_855.jpg,0,0,0,5.520473
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_07_933.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_07_933.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_07_933.jpg,0,0.03451064,0,5.482675
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_07_997.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_07_997.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_07_997.jpg,0,0.2047521,0,5.548177
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_08_065.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_08_065.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_08_065.jpg,0,0.435388,0,5.840522
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_08_135.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_08_135.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_08_135.jpg,0,0.613234,0,6.199403
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_08_208.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_08_208.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_08_208.jpg,0,0.8640369,0,6.88117
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_08_276.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_08_276.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_08_276.jpg,0,1,0,7.533259
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_08_348.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_08_348.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_08_348.jpg,0,1,0,8.439315
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_08_422.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_08_422.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_08_422.jpg,0,1,0,9.114219
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_08_497.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_08_497.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_08_497.jpg,0,1,0,10.00802
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_08_567.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_08_567.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_08_567.jpg,0,1,0,10.89465
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_08_641.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_08_641.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_08_641.jpg,0,1,0,11.6534
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_08_713.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_08_713.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_08_713.jpg,0,1,0,12.46536
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_08_787.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_08_787.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_08_787.jpg,0,1,0,13.18228
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_08_864.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_08_864.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_08_864.jpg,0,1,0,14.21886
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_08_938.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_08_938.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_08_938.jpg,0,1,0,14.72865
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_09_016.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_09_016.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_09_016.jpg,0,1,0,15.59417
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_09_088.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_09_088.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_09_088.jpg,0.15,1,0,16.44663
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_09_161.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_09_161.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_09_161.jpg,0.3,1,0,17.09229
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_09_232.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_09_232.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_09_232.jpg,0.5000001,1,0,17.82462
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_09_318.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_09_318.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_09_318.jpg,0,1,0,18.57236
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_09_394.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_09_394.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_09_394.jpg,0,0.8897719,0,19.36216
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_09_466.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_09_466.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_09_466.jpg,0,0.6482823,0,19.54644
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_09_540.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_09_540.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_09_540.jpg,0,0.4517776,0,19.71659
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_09_615.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_09_615.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_09_615.jpg,0,0.234207,0,19.79646
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_09_812.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_09_812.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_09_812.jpg,0.35,0,0,18.14079
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_09_879.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_09_879.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_09_879.jpg,0.5000001,0,0,17.64802
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_09_955.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_09_955.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_09_955.jpg,0.7,0,0,16.83927
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_10_028.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_10_028.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_10_028.jpg,0.9000002,0,0,15.84971
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_10_096.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_10_096.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_10_096.jpg,1,0,0,14.80917
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_10_165.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_10_165.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_10_165.jpg,1,0,0,14.25122
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_10_237.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_10_237.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_10_237.jpg,0,0,0,13.5978
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_10_310.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_10_310.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_10_310.jpg,0,0,0,12.891
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_10_384.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_10_384.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_10_384.jpg,0,0,0,12.27892
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_10_456.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_10_456.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_10_456.jpg,0,0,0.06474176,11.66429
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_10_535.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_10_535.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_10_535.jpg,0,0,0.3294148,10.32214
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_10_604.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_10_604.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_10_604.jpg,0,0,0.5371804,8.764225
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_10_676.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_10_676.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_10_676.jpg,0,0,0.7204347,7.582818
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_10_751.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_10_751.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_10_751.jpg,0,0,0.461867,6.096262
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_10_817.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_10_817.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_10_817.jpg,0,0,0.2941424,4.937454
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_10_890.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_10_890.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_10_890.jpg,0,0,0.04669068,4.244221
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_10_966.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_10_966.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_10_966.jpg,0,0.03448442,0,3.796671
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_11_043.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_11_043.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_11_043.jpg,0,0.230383,0,3.565005
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_11_113.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_11_113.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_11_113.jpg,0,0.4757127,0,3.484349
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_11_181.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_11_181.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_11_181.jpg,0,0.6488565,0,3.569666
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_11_253.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_11_253.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_11_253.jpg,0.05,0.8963359,0,3.87739
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_11_322.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_11_322.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_11_322.jpg,0.2,1,0,4.222413
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_11_396.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_11_396.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_11_396.jpg,0.4,1,0,4.694422
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_11_467.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_11_467.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_11_467.jpg,0.6000001,1,0,5.136745
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_11_542.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_11_542.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_11_542.jpg,0,1,0,5.444874
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_11_615.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_11_615.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_11_615.jpg,0,1,0,5.908504
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_11_692.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_11_692.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_11_692.jpg,0,1,0,6.390014
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_11_768.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_11_768.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_11_768.jpg,0,1,0,6.865252
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_11_844.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_11_844.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_11_844.jpg,0,1,0,7.344452
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_11_919.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_11_919.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_11_919.jpg,0,1,0,7.708744
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_11_987.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_11_987.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_11_987.jpg,0,1,0,8.189582
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_12_065.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_12_065.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_12_065.jpg,0,1,0,8.666405
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_12_139.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_12_139.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_12_139.jpg,0,1,0,9.021435
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_12_213.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_12_213.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_12_213.jpg,0,1,0,9.491639
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_12_287.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_12_287.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_12_287.jpg,0,1,0,9.955338
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_12_355.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_12_355.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_12_355.jpg,0,1,0,10.29094
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_12_422.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_12_422.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_12_422.jpg,0,1,0,10.61877
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_12_495.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_12_495.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_12_495.jpg,0,1,0,11.06934
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_12_566.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_12_566.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_12_566.jpg,-0.2,1,0,11.31179
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_12_637.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_12_637.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_12_637.jpg,-0.35,1,0,11.76693
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_12_713.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_12_713.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_12_713.jpg,0,1,0,12.07928
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_12_787.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_12_787.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_12_787.jpg,0,1,0,12.44409
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_12_861.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_12_861.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_12_861.jpg,0,1,0,12.94212
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_12_936.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_12_936.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_12_936.jpg,0,1,0,13.10549
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_13_013.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_13_013.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_13_013.jpg,0,1,0,13.0768
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_13_088.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_13_088.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_13_088.jpg,0,1,0,13.51735
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_13_158.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_13_158.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_13_158.jpg,0,1,0,13.88911
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_13_233.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_13_233.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_13_233.jpg,0,1,0,14.35278
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_13_309.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_13_309.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_13_309.jpg,0,1,0,14.83801
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_13_381.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_13_381.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_13_381.jpg,0,1,0,14.80182
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_13_454.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_13_454.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_13_454.jpg,0,1,0,14.87769
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_13_529.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_13_529.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_13_529.jpg,0,1,0,14.85459
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_13_601.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_13_601.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_13_601.jpg,0,1,0,15.41511
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_13_674.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_13_674.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_13_674.jpg,0,1,0,15.89627
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_13_750.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_13_750.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_13_750.jpg,0,1,0,16.88658
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_13_824.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_13_824.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_13_824.jpg,0,1,0,17.45051
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_13_898.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_13_898.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_13_898.jpg,0,1,0,17.71708
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_13_965.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_13_965.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_13_965.jpg,0,1,0,18.37286
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_14_040.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_14_040.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_14_040.jpg,0,1,0,19.14102
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_14_111.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_14_111.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_14_111.jpg,0,1,0,20.54741
C:\Users\HP\Desktop\car_data\IMG\center_2019_07_14_11_03_14_183.jpg,C:\Users\HP\Desktop\car_data\IMG\left_2019_07_14_11_03_14_183.jpg,C:\Users\HP\Desktop\car_data\IMG\right_2019_07_14_11_03_14_183.jpg,0,1,0,21.23456
